date,Temperature,Humidity,Light,CO2
2/12/2015 18:35,21.79,28.1,0,594
2/12/2015 18:36,21.745,28.1,0,591
2/12/2015 18:36,21.7,28.1,0,594
2/12/2015 18:38,21.7,28.1,0,591.5
2/12/2015 18:39,21.7,28.1,0,587.5
2/12/2015 18:40,21.7,28.1,0,584.5
2/12/2015 18:40,21.7,28.1,0,582
2/12/2015 18:42,21.7,28.1,0,582
2/12/2015 18:42,21.7,28.1,0,592
2/12/2015 18:43,21.7,28.1,0,592
2/12/2015 18:45,21.7,28.1,0,585
2/12/2015 18:46,21.66666667,28.1,0,579
2/12/2015 18:47,21.7,28.1,0,581
2/12/2015 18:48,21.6,28.1,0,582
2/12/2015 18:49,21.7,28.1,0,581.5
2/12/2015 18:49,21.65,28.1,0,579.5
2/12/2015 18:51,21.6,28.1,0,579.6666667
2/12/2015 18:52,21.6,28.1,0,582.5
2/12/2015 18:53,21.6,28.1,0,585
2/12/2015 18:53,21.6,28.1,0,584
2/12/2015 18:55,21.6,28,0,579.5
2/12/2015 18:55,21.6,28.06666667,0,583
2/12/2015 18:56,21.6,28,0,584
2/12/2015 18:58,21.56666667,28.13333333,0,577.6666667
2/12/2015 18:59,21.5,28.13333333,0,576
2/12/2015 19:00,21.5,28.1,0,576.5
2/12/2015 19:01,21.5,28.1,0,573.5
2/12/2015 19:01,21.5,28.1,0,574
2/12/2015 19:02,21.5,28.13333333,0,575.3333333
2/12/2015 19:04,21.5,28.2,0,576
2/12/2015 19:05,21.5,28.29,0,576
2/12/2015 19:06,21.5,28.245,0,570.5
2/12/2015 19:07,21.5,28.13333333,0,566
2/12/2015 19:08,21.5,28.2,0,567
2/12/2015 19:08,21.5,28.245,0,566
2/12/2015 19:09,21.5,28.29,0,563
2/12/2015 19:11,21.5,28.29,0,564
2/12/2015 19:12,21.5,28.1,0,566.3333333
2/12/2015 19:13,21.39,28.15,0,567
2/12/2015 19:14,21.5,28.2,0,565
2/12/2015 19:14,21.445,28.05,0,567
2/12/2015 19:15,21.5,28.1,0,569
2/12/2015 19:17,21.445,28.05,0,568.5
2/12/2015 19:18,21.5,28.445,0,565.5
2/12/2015 19:19,21.5,28.4,0,565.6666667
2/12/2015 19:20,21.5,28.1,0,566
2/12/2015 19:21,21.5,28.1,0,573.3333333
2/12/2015 19:21,21.46333333,28.36333333,0,570.3333333
2/12/2015 19:23,21.5,28.445,0,572.5
2/12/2015 19:24,21.445,28.54,0,572
2/12/2015 19:25,21.39,28.445,0,564.5
2/12/2015 19:25,21.5,28.45,0,566.5
2/12/2015 19:27,21.39,28.1,0,569
2/12/2015 19:27,21.5,28.39,0,565
2/12/2015 19:28,21.445,28.05,0,570.5
2/12/2015 19:30,21.42666667,28.13333333,0,566.3333333
2/12/2015 19:31,21.39,27.89,0,567
2/12/2015 19:32,21.39,28.09666667,0,568.6666667
2/12/2015 19:33,21.5,28.1,0,569
2/12/2015 19:34,21.39,27.945,0,563
2/12/2015 19:34,21.39,27.96,0,566.6666667
2/12/2015 19:36,21.39,28.02333333,0,561.6666667
2/12/2015 19:37,21.39,27.89,0,567
2/12/2015 19:38,21.39,27.89,0,563
2/12/2015 19:38,21.39,27.89,0,561
2/12/2015 19:40,21.39,27.79,0,563.5
2/12/2015 19:40,21.39,27.79,0,570.5
2/12/2015 19:41,21.34,28.14,0,565.5
2/12/2015 19:43,21.34,27.79,0,568
2/12/2015 19:44,21.39,27.79,0,566
2/12/2015 19:45,21.32333333,27.79,0,562.3333333
2/12/2015 19:46,21.39,27.79,0,563
2/12/2015 19:46,21.29,27.79,0,562
2/12/2015 19:47,21.29,27.7,0,559
2/12/2015 19:49,21.35666667,27.79,0,558.3333333
2/12/2015 19:50,21.29,27.745,0,565.5
2/12/2015 19:51,21.29,27.79,0,567
2/12/2015 19:52,21.29,27.7,0,570
2/12/2015 19:53,21.29,27.7,0,568
2/12/2015 19:53,21.29,27.7,0,567.5
2/12/2015 19:54,21.29,27.79,0,566
2/12/2015 19:56,21.29,27.895,0,567.5
2/12/2015 19:57,21.29,27.79,0,564
2/12/2015 19:58,21.29,27.745,0,559
2/12/2015 19:59,21.29,27.745,0,558
2/12/2015 19:59,21.29,28.33,0,560
2/12/2015 20:00,21.29,27.89,0,558
2/12/2015 20:02,21.29,27.84,0,563
2/12/2015 20:03,21.29,27.89,0,565
2/12/2015 20:04,21.245,28.05,0,559.5
2/12/2015 20:05,21.23,27.89333333,0,557.6666667
2/12/2015 20:06,21.29,27.945,0,558
2/12/2015 20:06,21.29,28.145,0,556.5
2/12/2015 20:08,21.2,27.745,0,559
2/12/2015 20:09,21.26,27.93,0,557.6666667
2/12/2015 20:10,21.245,27.795,0,556
2/12/2015 20:10,21.23,27.7,0,558
2/12/2015 20:12,21.2,27.63333333,0,561
2/12/2015 20:12,21.2,27.575,0,562
2/12/2015 20:13,21.2,27.5,0,558.5
2/12/2015 20:15,21.2,27.6,0,553.5
2/12/2015 20:16,21.2,27.695,0,558.5
2/12/2015 20:17,21.2,27.6,0,559.5
2/12/2015 20:18,21.2,27.5,0,562
2/12/2015 20:19,21.2,27.5,0,564.5
2/12/2015 20:19,21.2,27.89,0,566
2/12/2015 20:21,21.2,27.995,0,559
2/12/2015 20:22,21.2,28.26,0,559
2/12/2015 20:23,21.2,28.09,0,561
2/12/2015 20:23,21.2,27.55,0,562
2/12/2015 20:25,21.2,27.8,0,564
2/12/2015 20:25,21.2,27.5,0,564
2/12/2015 20:26,21.23,27.5,0,567
2/12/2015 20:28,21.2,27.39,0,563
2/12/2015 20:29,21.2,27.395,0,552.5
2/12/2015 20:30,21.23,27.99666667,0,559
2/12/2015 20:31,21.2,27.59,0,562.5
2/12/2015 20:31,21.2,27.7,0,558
2/12/2015 20:32,21.2,28.745,0,559
2/12/2015 20:34,21.2,28.5,0,561
2/12/2015 20:35,21.2,28.7,0,559.5
2/12/2015 20:36,21.2,27.56333333,0,567
2/12/2015 20:37,21.2,27.39,0,564
2/12/2015 20:38,21.245,28.1,0,562
2/12/2015 20:38,21.2,28.245,0,563
2/12/2015 20:39,21.2,27.53,0,563
2/12/2015 20:41,21.2,27.645,0,566
2/12/2015 20:42,21.2,27.995,0,566.5
2/12/2015 20:43,21.2,27.5,0,564
2/12/2015 20:44,21.2,27.49333333,0,561.3333333
2/12/2015 20:44,21.2,27.29,0,559
2/12/2015 20:45,21.2,27.395,0,554.5
2/12/2015 20:47,21.2,27.29,0,553
2/12/2015 20:48,21.2,27.2,0,554.5
2/12/2015 20:49,21.23,27.36,0,563
2/12/2015 20:50,21.29,28,0,562
2/12/2015 20:51,21.2,27.99,0,561.6666667
2/12/2015 20:51,21.2,27.52333333,0,562
2/12/2015 20:53,21.2,27.545,0,565
2/12/2015 20:54,21.2,27.59333333,0,567.3333333
2/12/2015 20:55,21.2,27.29,0,566
2/12/2015 20:55,21.2,27.15,0,567
2/12/2015 20:57,21.2,27.34,0,561.5
2/12/2015 20:57,21.2,27.295,0,571
2/12/2015 20:58,21.2,27.6,0,574
2/12/2015 21:00,21.2,27.395,0,564.5
2/12/2015 21:01,21.2,27.245,0,570.5
2/12/2015 21:02,21.2,27.1,0,560
2/12/2015 21:03,21.2,27.195,0,564
2/12/2015 21:04,21.2,27,0,569
2/12/2015 21:04,21.2,27.05,0,569.5
2/12/2015 21:06,21.245,27.495,0,568.5
2/12/2015 21:07,21.2,27.36,0,568.6666667
2/12/2015 21:08,21.2,27.3,0,566
2/12/2015 21:08,21.2,27.05,0,565
2/12/2015 21:10,21.2,27,0,563
2/12/2015 21:10,21.2,27.145,0,557.5
2/12/2015 21:11,21.15,27.84,0,560
2/12/2015 21:13,21.2,27.1,0,565
2/12/2015 21:14,21.2,26.96333333,0,566
2/12/2015 21:15,21.13333333,26.93,0,570.6666667
2/12/2015 21:16,21.2,27.195,0,571
2/12/2015 21:16,21.2,27.745,0,572
2/12/2015 21:17,21.2,27.29,0,567
2/12/2015 21:19,21.16666667,27.13333333,0,569
2/12/2015 21:20,21.2,27,0,569
2/12/2015 21:21,21.2,26.79,0,570
2/12/2015 21:22,21.2,27.22666667,0,574.3333333
2/12/2015 21:23,21.2,26.895,0,571
2/12/2015 21:23,21.15,27.09,0,565.5
2/12/2015 21:24,21.15,26.895,0,561.5
2/12/2015 21:26,21.15,26.945,0,564.5
2/12/2015 21:27,21.2,26.84,0,566.5
2/12/2015 21:28,21.2,27.26,0,570.3333333
2/12/2015 21:29,21.13333333,27.13,0,564.6666667
2/12/2015 21:29,21.15,27.09,0,563
2/12/2015 21:30,21.13333333,27.1,0,566
2/12/2015 21:32,21.13333333,27.16333333,0,562.6666667
2/12/2015 21:33,21.1,27.145,0,563
2/12/2015 21:34,21.15,27.895,0,564.5
2/12/2015 21:35,21.1,27.15,0,564.5
2/12/2015 21:36,21.1,27.495,0,563
2/12/2015 21:36,21.15,27.4,0,561
2/12/2015 21:38,21.1,27.79,0,564
2/12/2015 21:39,21.1,27.3,0,562.3333333
2/12/2015 21:40,21.1,26.995,0,567
2/12/2015 21:40,21.1,27.79,0,570
2/12/2015 21:42,21.1,27.65,0,572.5
2/12/2015 21:42,21.1,27,0,569
2/12/2015 21:43,21.1,27.2,0,565.5
2/12/2015 21:45,21.1,26.745,0,559.5
2/12/2015 21:46,21.1,27.445,0,563.5
2/12/2015 21:47,21.1,27.7,0,561
2/12/2015 21:48,21.1,27.09,0,567
2/12/2015 21:49,21.05,27.05,0,567.5
2/12/2015 21:49,21.1,26.92666667,0,562
2/12/2015 21:51,21.1,26.89,0,558
2/12/2015 21:52,21.1,26.96,0,563.6666667
2/12/2015 21:53,21.1,27.9,0,573
2/12/2015 21:53,21.06666667,27.29666667,0,572
2/12/2015 21:55,21.1,27,0,567
2/12/2015 21:55,21.1,27.7,0,567
2/12/2015 21:56,21.1,27.35,0,567.5
2/12/2015 21:58,21.05,27.05,0,568
2/12/2015 21:59,21.1,27.695,0,565.5
2/12/2015 22:00,21.03333333,27.39333333,0,562.3333333
2/12/2015 22:01,21,28.89,0,565
2/12/2015 22:01,21.05,27.39,0,563
2/12/2015 22:02,21.05,26.995,0,563.5
2/12/2015 22:04,21.05,26.645,0,564
2/12/2015 22:05,21.1,27.445,0,563.5
2/12/2015 22:06,21.1,27.195,0,569
2/12/2015 22:07,21,27.09,0,568
2/12/2015 22:08,21.05,27.745,0,567
2/12/2015 22:08,21,27.145,0,569
2/12/2015 22:09,21,27.545,0,566.5
2/12/2015 22:11,21,26.39,0,563
2/12/2015 22:12,21,26.29,0,563
2/12/2015 22:13,21,26.89333333,0,562
2/12/2015 22:14,21,27.12666667,0,563.6666667
2/12/2015 22:14,21,26.76666667,0,564.3333333
2/12/2015 22:15,21,27.39,0,562
2/12/2015 22:17,21,27.0675,0,559.75
2/12/2015 22:18,21.1,27,0,564
2/12/2015 22:19,21,26.59333333,0,559.6666667
2/12/2015 22:20,21,27.39,0,559
2/12/2015 22:21,21,26.55,0,559.5
2/12/2015 22:21,21,26.495,0,561.5
2/12/2015 22:23,21,26.445,0,559
2/12/2015 22:24,21,26.79,0,560
2/12/2015 22:25,21,26.65,0,563.5
2/12/2015 22:25,21,26.695,0,562
2/12/2015 22:27,21,26.95,0,560
2/12/2015 22:27,21,26.945,0,565
2/12/2015 22:28,21,27.12333333,0,562.3333333
2/12/2015 22:30,21,26.55,0,566
2/12/2015 22:31,21,27,0,567
2/12/2015 22:32,21,26.34,0,568.5
2/12/2015 22:33,21,26.2425,0,561.25
2/12/2015 22:34,21,26.5,0,565
2/12/2015 22:34,21,26.89,0,565
2/12/2015 22:36,21,27.145,0,572
2/12/2015 22:37,21,27.19333333,0,564.3333333
2/12/2015 22:38,21,26.745,0,568
2/12/2015 22:38,21,26.695,0,565.5
2/12/2015 22:40,21,26.39,0,565
2/12/2015 22:40,21,26.2,0,567
2/12/2015 22:41,21,26.29,0,563
2/12/2015 22:43,21,26.395,0,559
2/12/2015 22:44,21,26.745,0,564
2/12/2015 22:45,21,26.85,0,563
2/12/2015 22:46,21,26.245,0,561
2/12/2015 22:46,21,27.55,0,566.5
2/12/2015 22:47,21,27,0,573
2/12/2015 22:49,21,26.29,0,569.5
2/12/2015 22:50,21,26.65,0,567
2/12/2015 22:51,21,26.1,0,567
2/12/2015 22:52,21,26.99666667,0,564.6666667
2/12/2015 22:53,21,26.1,0,563
2/12/2015 22:53,21,26.295,0,562
2/12/2015 22:54,21,26.69666667,0,560
2/12/2015 22:56,21,26.75,0,558
2/12/2015 22:57,21,26.695,0,563
2/12/2015 22:58,21,26.695,0,565
2/12/2015 22:59,20.9725,26.2975,0,569
2/12/2015 22:59,21,26.33,0,567
2/12/2015 23:00,20.96333333,26.3,0,569.3333333
2/12/2015 23:02,21,26.29,0,571
2/12/2015 23:03,21,26.645,0,567
2/12/2015 23:04,21,26.39333333,0,566
2/12/2015 23:05,21,26,0,569
2/12/2015 23:06,21,25.995,0,567.5
2/12/2015 23:06,21,25.84,0,565.5
2/12/2015 23:08,21,26.05,0,568
2/12/2015 23:09,21,25.745,0,564
2/12/2015 23:10,21,26,0,568
2/12/2015 23:10,21,26.5,0,568
2/12/2015 23:12,21,26.3,0,570
2/12/2015 23:12,21,26.245,0,569.5
2/12/2015 23:13,21,25.89666667,0,567.3333333
2/12/2015 23:15,21,25.7,0,570
2/12/2015 23:16,21,25.745,0,568
2/12/2015 23:17,21,25.89,0,566
2/12/2015 23:18,21,25.895,0,567
2/12/2015 23:19,21,26.14,0,567.5
2/12/2015 23:19,21,26.06333333,0,567
2/12/2015 23:21,21,26.445,0,566
2/12/2015 23:22,21,26.36,0,567.6666667
2/12/2015 23:23,21,26.03333333,0,572
2/12/2015 23:23,21,26.2,0,574
2/12/2015 23:25,21,26.945,0,562
2/12/2015 23:25,21,26.35,0,564.5
2/12/2015 23:26,21,26.495,0,568.5
2/12/2015 23:28,21,26.39,0,571
2/12/2015 23:29,21,25.87,0,564.25
2/12/2015 23:30,21,25.795,0,569
2/12/2015 23:31,21,26.26,0,574
2/12/2015 23:31,21,25.995,0,571.5
2/12/2015 23:32,21,26.045,0,570
2/12/2015 23:34,21,26.245,0,570.5
2/12/2015 23:35,21,26.6,0,570
2/12/2015 23:36,21,26.39,0,570
2/12/2015 23:37,21,26.19,0,565.6666667
2/12/2015 23:38,21,26.66333333,0,566
2/12/2015 23:38,21,25.79333333,0,565.3333333
2/12/2015 23:39,21,25.64,0,568.5
2/12/2015 23:41,21,26.0475,0,566
2/12/2015 23:42,21,26.29,0,572
2/12/2015 23:43,21,25.89,0,571
2/12/2015 23:44,21,25.745,0,571
2/12/2015 23:44,21,25.65,0,570
2/12/2015 23:45,21,26.295,0,568
2/12/2015 23:47,21,26.06,0,574
2/12/2015 23:48,21,25.95,0,578.5
2/12/2015 23:49,21,25.85,0,579
2/12/2015 23:50,21,25.8,0,573.5
2/12/2015 23:51,21,25.59,0,573
2/12/2015 23:51,21,26.395,0,566.5
2/12/2015 23:53,21,25.995,0,565
2/12/2015 23:54,21,25.99666667,0,563.6666667
2/12/2015 23:55,21,26.1,0,567
2/12/2015 23:55,21,25.55,0,567.5
2/12/2015 23:57,21,25.35,0,569
2/12/2015 23:57,21,25.2,0,566
2/12/2015 23:58,21,25.19666667,0,567
2/13/2015 0:00,21.05,25.59,0,568.5
2/13/2015 0:01,21,25.395,0,571
2/13/2015 0:02,21,25.945,0,566.5
2/13/2015 0:03,21,25.83333333,0,561.6666667
2/13/2015 0:04,21,25.6475,0,566.25
2/13/2015 0:04,21,25.7,0,568.5
2/13/2015 0:06,21,25.745,0,568
2/13/2015 0:07,21,25.795,0,565
2/13/2015 0:08,21,25.6,0,564
2/13/2015 0:08,21,25.295,0,568
2/13/2015 0:10,21,25.36333333,0,569
2/13/2015 0:10,21,25.545,0,573
2/13/2015 0:11,21,26.6,0,573.6666667
2/13/2015 0:13,21,25.7675,0,571.75
2/13/2015 0:14,21,25.64,0,571.5
2/13/2015 0:15,21,25.05,0,568.5
2/13/2015 0:16,21,25.2,0,562
2/13/2015 0:16,21,25.1,0,562
2/13/2015 0:17,21.05,24.995,0,565.5
2/13/2015 0:19,21,25.295,0,569.5
2/13/2015 0:20,21,25.3,0,567.5
2/13/2015 0:21,21,25.2,0,569
2/13/2015 0:22,21,25.545,0,574
2/13/2015 0:23,21,25.89,0,574
2/13/2015 0:23,21,25.295,0,574
2/13/2015 0:24,21,25.1,0,578.6666667
2/13/2015 0:26,21,25.66,0,581.6666667
2/13/2015 0:27,21,25.825,0,582
2/13/2015 0:28,21,25.89,0,577.5
2/13/2015 0:29,21,26.2,0,575
2/13/2015 0:29,21,25.1,0,572
2/13/2015 0:30,21,25.54,0,574.5
2/13/2015 0:32,21,25.55,0,573
2/13/2015 0:33,21,25.49666667,0,569.3333333
2/13/2015 0:34,21,26.09,0,573
2/13/2015 0:35,21,25.76,0,573.6666667
2/13/2015 0:36,21,25,0,573
2/13/2015 0:36,21,24.84,0,576.5
2/13/2015 0:38,21,25.29,0,574
2/13/2015 0:39,21,25.395,0,569
2/13/2015 0:40,21,25.7,0,573
2/13/2015 0:40,21,25.02666667,0,577.3333333
2/13/2015 0:42,21,24.945,0,575.5
2/13/2015 0:42,21,25.6,0,571
2/13/2015 0:43,21,25.1,0,570
2/13/2015 0:45,21,25.29,0,573
2/13/2015 0:46,21,25.795,0,572
2/13/2015 0:47,21,25.745,0,578
2/13/2015 0:48,21,25.59,0,577.5
2/13/2015 0:49,21,25.195,0,577
2/13/2015 0:49,21,25.26,0,573
2/13/2015 0:51,21,25.1,0,576
2/13/2015 0:52,21,25.16,0,583.6666667
2/13/2015 0:53,21,25.045,0,582
2/13/2015 0:53,21,24.85,0,575.5
2/13/2015 0:55,21,24.845,0,573
2/13/2015 0:55,21,24.995,0,575.5
2/13/2015 0:56,21,25.195,0,574
2/13/2015 0:58,21,24.89,0,574
2/13/2015 0:59,21,24.96333333,0,570
2/13/2015 1:00,21,24.76333333,0,579.3333333
2/13/2015 1:01,21,24.7,0,578
2/13/2015 1:01,21,25.89666667,0,570.6666667
2/13/2015 1:02,21,25.29,0,577
2/13/2015 1:04,21,24.9,0,580
2/13/2015 1:05,21,25.25,0,577.5
2/13/2015 1:06,21,24.745,0,577.5
2/13/2015 1:07,21,24.92666667,0,583
2/13/2015 1:08,21,24.65,0,583
2/13/2015 1:08,21,25.05,0,576
2/13/2015 1:09,21,25.1,0,578
2/13/2015 1:11,21,25.29,0,580
2/13/2015 1:12,21,24.83,0,581
2/13/2015 1:13,21,24.945,0,576.5
2/13/2015 1:14,21,25,0,579
2/13/2015 1:14,21,25.39,0,578
2/13/2015 1:15,21,25.09,0,580.5
2/13/2015 1:17,21,24.65,0,575
2/13/2015 1:18,21,24.76666667,0,578.6666667
2/13/2015 1:19,21,24.6,0,578
2/13/2015 1:20,21,25.245,0,574
2/13/2015 1:21,21,24.76666667,0,571.6666667
2/13/2015 1:21,21,24.6,0,571
2/13/2015 1:23,21,24.995,0,568
2/13/2015 1:24,21,25.09333333,0,572.6666667
2/13/2015 1:25,21,24.84,0,569
2/13/2015 1:25,21,25.05,0,572.5
2/13/2015 1:27,21,24.7,0,574
2/13/2015 1:27,21,24.5,0,576
2/13/2015 1:28,21,24.495,0,574
2/13/2015 1:30,21.1,25.1,0,576
2/13/2015 1:31,21,24.6225,0,580.5
2/13/2015 1:32,21,24.6,0,579
2/13/2015 1:33,21,24.5,0,578.5
2/13/2015 1:34,21,24.49666667,0,576.3333333
2/13/2015 1:34,21,24.83,0,580
2/13/2015 1:36,21,24.65,0,579.5
2/13/2015 1:37,21,25.125,0,580.25
2/13/2015 1:38,21,24.6,0,584
2/13/2015 1:38,21,24.545,0,582
2/13/2015 1:40,21.1,24.6,0,575
2/13/2015 1:40,21,24.395,0,570
2/13/2015 1:41,21,25.295,0,579
2/13/2015 1:43,21,24.8,0,575.5
2/13/2015 1:44,21,25.1725,0,585.5
2/13/2015 1:45,21,25.445,0,570.5
2/13/2015 1:46,21,24.79,0,572
2/13/2015 1:46,21,24.6,0,571.5
2/13/2015 1:47,21,25.29,0,573.3333333
2/13/2015 1:49,21,24.6,0,582
2/13/2015 1:50,21,24.96,0,576
2/13/2015 1:51,21,24.65,0,578.5
2/13/2015 1:52,21,25.45,0,577
2/13/2015 1:53,21,25.09,0,577
2/13/2015 1:53,21,25.26,0,576
2/13/2015 1:54,21,24.7,0,580
2/13/2015 1:56,21,24.745,0,581.5
2/13/2015 1:57,21,24.46,0,584
2/13/2015 1:58,21,24.65,0,583.5
2/13/2015 1:59,21.03333333,24.39333333,0,585.3333333
2/13/2015 1:59,21,25.05,0,578
2/13/2015 2:00,21,24.8225,0,579.5
2/13/2015 2:02,21,24.29,0,577.75
2/13/2015 2:03,21,24.8,0,576
2/13/2015 2:04,21,24.7,0,577
2/13/2015 2:05,21,24.495,0,578.5
2/13/2015 2:06,21,24.55,0,577
2/13/2015 2:06,21,25.25,0,575
2/13/2015 2:08,21,24.39,0,578
2/13/2015 2:09,21,24.8,0,576.3333333
2/13/2015 2:10,21,24.7,0,580
2/13/2015 2:10,21,25.05,0,575.5
2/13/2015 2:12,21,25.1,0,582
2/13/2015 2:12,21,24.93333333,0,578.6666667
2/13/2015 2:13,20.945,24.9,0,574.5
2/13/2015 2:15,21,24.945,0,575
2/13/2015 2:16,21,24.29,0,576
2/13/2015 2:17,21,24.495,0,574.5
2/13/2015 2:18,21,26,0,579
2/13/2015 2:19,21,25.445,0,579
2/13/2015 2:19,20.96333333,24.73333333,0,581.3333333
2/13/2015 2:21,21,24.995,0,575
2/13/2015 2:22,20.96333333,24.6,0,573
2/13/2015 2:23,21,24.445,0,576
2/13/2015 2:23,20.92666667,24.56333333,0,577.3333333
2/13/2015 2:25,21,24.8,0,577
2/13/2015 2:25,21,24.54,0,579.5
2/13/2015 2:26,21,25,0,581
2/13/2015 2:28,21,25.06333333,0,581.3333333
2/13/2015 2:29,21,24.795,0,575
2/13/2015 2:30,20.96333333,24.56666667,0,574.3333333
2/13/2015 2:31,20.945,24.9,0,579
2/13/2015 2:31,21,24.34,0,580
2/13/2015 2:32,21,24.745,0,576.5
2/13/2015 2:34,21,24.2,0,577
2/13/2015 2:35,20.96333333,24.76333333,0,576.3333333
2/13/2015 2:36,21,24.445,0,579.5
2/13/2015 2:37,21,24.26666667,0,578.6666667
2/13/2015 2:38,21,24.29,0,579
2/13/2015 2:38,20.89,25.1,0,579
2/13/2015 2:39,21,24.2,0,578
2/13/2015 2:41,20.945,25.495,0,578.5
2/13/2015 2:42,20.945,25.34,0,578.5
2/13/2015 2:43,20.89,24.69666667,0,586
2/13/2015 2:44,20.89,24.29,0,583
2/13/2015 2:44,20.89,24.245,0,577.5
2/13/2015 2:45,20.89,24.65666667,0,576.6666667
2/13/2015 2:47,20.89,24.39,0,580
2/13/2015 2:48,20.89,24.15,0,577
2/13/2015 2:49,21,24.45,0,581
2/13/2015 2:50,21,25,0,578.6666667
2/13/2015 2:51,20.89,24.945,0,577.5
2/13/2015 2:51,20.89,24.6,0,578
2/13/2015 2:53,20.89,24.6,0,578
2/13/2015 2:54,20.945,24.4,0,583
2/13/2015 2:55,20.89,24.73,0,579.6666667
2/13/2015 2:55,20.945,24.945,0,575.5
2/13/2015 2:57,20.89,24.65,0,577.5
2/13/2015 2:57,20.89,24.96333333,0,578
2/13/2015 2:58,20.89,24.945,0,581.5
2/13/2015 3:00,20.89,24.745,0,579.5
2/13/2015 3:01,20.89,24.745,0,573.5
2/13/2015 3:02,20.9175,24.995,0,574
2/13/2015 3:03,20.89,24.87,0,575.25
2/13/2015 3:04,20.89,24.29,0,575
2/13/2015 3:04,20.89,24.245,0,577.5
2/13/2015 3:06,20.89,24.73,0,583.3333333
2/13/2015 3:07,20.96333333,24.63333333,0,583.6666667
2/13/2015 3:08,20.945,24.4,0,577.5
2/13/2015 3:08,20.945,24.045,0,580
2/13/2015 3:10,21,25.1,0,584
2/13/2015 3:10,21,24.745,0,586
2/13/2015 3:11,20.89,25.045,0,578
2/13/2015 3:13,20.89,24.4,0,580
2/13/2015 3:14,20.92666667,24.72333333,0,583
2/13/2015 3:15,20.89,24.45,0,578
2/13/2015 3:16,20.92666667,24.39666667,0,580.3333333
2/13/2015 3:16,20.89,24.745,0,583.5
2/13/2015 3:17,20.89,24.4,0,583
2/13/2015 3:19,20.89,24.29,0,584
2/13/2015 3:20,20.89,24.27,0,578.5
2/13/2015 3:21,20.89,24.2,0,578
2/13/2015 3:22,20.84,24.445,0,579
2/13/2015 3:23,20.89,24.545,0,581
2/13/2015 3:23,20.89,24.6,0,577.5
2/13/2015 3:24,20.89,24.54,0,577
2/13/2015 3:26,20.89,24.295,0,577
2/13/2015 3:27,20.945,24.5,0,577
2/13/2015 3:28,20.89,23.995,0,577
2/13/2015 3:29,20.945,24.3,0,579.5
2/13/2015 3:29,21,24.55,0,578
2/13/2015 3:30,20.89,24,0,575
2/13/2015 3:32,20.89,24.8,0,582
2/13/2015 3:33,20.89,24.35,0,582
2/13/2015 3:34,20.89,24.05,0,582.5
2/13/2015 3:35,20.89,24.1,0,580
2/13/2015 3:36,20.89,24.245,0,580
2/13/2015 3:36,20.89,24.145,0,580
2/13/2015 3:38,20.89,24,0,573.5
2/13/2015 3:39,20.89,24.39,0,578
2/13/2015 3:40,20.89,24.29,0,579
2/13/2015 3:40,20.89,24.45,0,575
2/13/2015 3:42,20.89,24.545,0,581
2/13/2015 3:42,20.89,24.29,0,579
2/13/2015 3:43,20.89,24.15,0,580.5
2/13/2015 3:45,20.89,24.095,0,585.75
2/13/2015 3:46,20.89,24,0,587
2/13/2015 3:47,20.89,24.495,0,580
2/13/2015 3:48,20.92666667,24.26333333,0,578
2/13/2015 3:49,20.89,23.945,0,575.5
2/13/2015 3:49,20.945,24.145,0,581.5
2/13/2015 3:51,20.92666667,24.26333333,0,585.3333333
2/13/2015 3:52,20.89,24.445,0,583.5
2/13/2015 3:53,20.89,24.695,0,581
2/13/2015 3:53,20.89,24.395,0,579
2/13/2015 3:55,20.89,24.15,0,581.5
2/13/2015 3:55,21,24.6,0,581
2/13/2015 3:56,20.89,23.995,0,574.5
2/13/2015 3:58,20.89,24.26,0,584
2/13/2015 3:59,20.89,24.245,0,581.5
2/13/2015 4:00,20.89,24.09666667,0,579.3333333
2/13/2015 4:01,20.89,24.445,0,585
2/13/2015 4:01,20.89,24.09666667,0,580.3333333
2/13/2015 4:02,20.89,24.05,0,581
2/13/2015 4:04,20.89,24.26,0,582.3333333
2/13/2015 4:05,20.89,24.09,0,583.5
2/13/2015 4:06,20.89,24.19666667,0,579.3333333
2/13/2015 4:07,20.89,24.29,0,573
2/13/2015 4:08,20.89,24.55,0,570.5
2/13/2015 4:08,20.89,24.39666667,0,577
2/13/2015 4:09,20.89,24.29,0,580
2/13/2015 4:11,20.89,24.395,0,577.5
2/13/2015 4:12,20.89,24.145,0,576.5
2/13/2015 4:13,20.89,24.295,0,576
2/13/2015 4:14,20.89,24.1,0,581
2/13/2015 4:14,20.89,24.64,0,582
2/13/2015 4:15,20.89,24.73333333,0,580.6666667
2/13/2015 4:17,20.89,24.7,0,578
2/13/2015 4:18,20.89,24.76666667,0,576
2/13/2015 4:19,20.89,24.29,0,580
2/13/2015 4:20,20.89,24.6,0,578
2/13/2015 4:21,20.89,24.35,0,579
2/13/2015 4:21,20.89,24.25,0,574.5
2/13/2015 4:23,20.89,24.69666667,0,579
2/13/2015 4:24,20.89,25,0,576
2/13/2015 4:25,20.89,24.89,0,573
2/13/2015 4:25,20.89,24.245,0,573.5
2/13/2015 4:27,20.89,24.4,0,575.5
2/13/2015 4:27,20.89,24.145,0,578
2/13/2015 4:28,20.89,24.6,0,579.5
2/13/2015 4:30,20.89,24.36333333,0,582
